cake_path,children,group,size_span,ratios_stdev,seconds
cakes/tournament/players/player8/star.csv,8,6,0.4825,1.3114,54.9737
cakes/tournament/players/player8/star.csv,8,7,-1,-1,-1
cakes/tournament/players/player8/star.csv,8,8,0.2250,8.5057,242.8722
cakes/tournament/players/player8/star.csv,8,9,0.2610,1.7481,152.4341
cakes/tournament/players/player8/star.csv,8,10,0.0000,0.0013,58.2446
cakes/tournament/players/player8/star.csv,13,1,0.0218,6.8522,24.6728
cakes/tournament/players/player8/star.csv,13,2,0.4661,7.4297,100.0571
cakes/tournament/players/player8/star.csv,13,3,0.3614,0.4075,48.8416
cakes/tournament/players/player8/star.csv,13,4,-1,-1,300.0000
cakes/tournament/players/player8/star.csv,13,5,9.6672,20.7661,12.1053
cakes/tournament/players/player8/star.csv,13,6,0.4746,4.8917,88.1733
cakes/tournament/players/player8/star.csv,13,7,0.4895,2.1389,104.7674
cakes/tournament/players/player8/star.csv,13,8,-1,-1,300.0000
cakes/tournament/players/player8/star.csv,13,9,-1,-1,300.0000
cakes/tournament/players/player8/star.csv,13,10,0.0002,0.0085,97.5780
cakes/tournament/players/player8/trapezoid.csv,7,1,0.0019,2.0061,12.0776
cakes/tournament/players/player8/trapezoid.csv,7,2,0.4126,5.5467,8.7391
cakes/tournament/players/player8/trapezoid.csv,7,3,0.3870,0.3390,27.3851
cakes/tournament/players/player8/trapezoid.csv,7,4,0.1346,9.7926,5.3585
cakes/tournament/players/player8/trapezoid.csv,7,5,39.5574,5.6992,6.2376
cakes/tournament/players/player8/trapezoid.csv,7,6,0.4800,1.3776,43.8987
cakes/tournament/players/player8/trapezoid.csv,7,7,0.4482,1.1293,47.4178
cakes/tournament/players/player8/trapezoid.csv,7,8,0.1995,7.8233,230.5376
cakes/tournament/players/player8/trapezoid.csv,7,9,0.1770,1.5753,118.8150
cakes/tournament/players/player8/trapezoid.csv,7,10,0.0002,0.0017,50.2931
cakes/tournament/players/player8/trapezoid.csv,9,1,0.0200,1.9446,15.7776
cakes/tournament/players/player8/trapezoid.csv,9,2,0.3549,3.3580,12.3165
cakes/tournament/players/player8/trapezoid.csv,9,3,0.2499,0.1349,27.4864
cakes/tournament/players/player8/trapezoid.csv,9,4,0.0894,15.0072,1.1644
cakes/tournament/players/player8/trapezoid.csv,9,5,0.4389,14.7181,8.4365
cakes/tournament/players/player8/trapezoid.csv,9,6,0.4884,3.0007,59.2693
cakes/tournament/players/player8/trapezoid.csv,9,7,0.4772,0.8625,66.8111
cakes/tournament/players/player8/trapezoid.csv,9,8,-1,-1,300.0000
cakes/tournament/players/player8/trapezoid.csv,9,9,0.2244,1.7027,180.7619
cakes/tournament/players/player8/trapezoid.csv,9,10,0.0001,0.0017,49.7119
cakes/tournament/players/player8/trapezoid.csv,14,1,0.0212,5.1927,25.0241
cakes/tournament/players/player8/trapezoid.csv,14,2,0.3684,3.1051,73.7999
cakes/tournament/players/player8/trapezoid.csv,14,3,0.0898,0.1441,55.8449
cakes/tournament/players/player8/trapezoid.csv,14,4,0.0677,16.1782,16.4363
cakes/tournament/players/player8/trapezoid.csv,14,5,0.4846,12.1509,10.1805
cakes/tournament/players/player8/trapezoid.csv,14,6,0.4900,12.3165,95.2069
cakes/tournament/players/player8/trapezoid.csv,14,7,0.4954,2.0448,117.1885
cakes/tournament/players/player8/trapezoid.csv,14,8,-1,-1,300.0000
cakes/tournament/players/player8/trapezoid.csv,14,9,-1,-1,300.0000
cakes/tournament/players/player8/trapezoid.csv,14,10,0.0001,0.0020,46.7277
cakes/tournament/players/player9/Cross.csv,7,1,0.0194,1.7970,13.3456
cakes/tournament/players/player9/Cross.csv,7,2,0.4600,4.6906,28.8529
cakes/tournament/players/player9/Cross.csv,7,3,0.2258,0.8322,27.8284
cakes/tournament/players/player9/Cross.csv,7,4,-1,-1,300.0000
cakes/tournament/players/player9/Cross.csv,7,5,0.4797,10.8787,5.9876
cakes/tournament/players/player9/Cross.csv,7,6,0.4897,1.1608,47.8013
cakes/tournament/players/player9/Cross.csv,7,7,0.4523,2.0814,46.6542
cakes/tournament/players/player9/Cross.csv,7,8,0.2643,11.0384,216.0884
cakes/tournament/players/player9/Cross.csv,7,9,0.2527,1.0431,150.6427
cakes/tournament/players/player9/Cross.csv,7,10,0.0000,1.1782,91.0841
cakes/tournament/players/player9/Cross.csv,10,1,0.0013,4.3477,19.3013
cakes/tournament/players/player9/Cross.csv,10,2,0.4204,1.9146,29.8545
cakes/tournament/players/player9/Cross.csv,10,3,0.4000,0.2785,43.2784
cakes/tournament/players/player9/Cross.csv,10,4,0.0795,2.8124,25.0281
cakes/tournament/players/player9/Cross.csv,10,5,0.4282,6.1134,7.7137
cakes/tournament/players/player9/Cross.csv,10,6,0.4876,2.1509,70.4480
cakes/tournament/players/player9/Cross.csv,10,7,0.4784,1.7420,69.0271
cakes/tournament/players/player9/Cross.csv,10,8,-1,-1,300.0000
cakes/tournament/players/player9/Cross.csv,10,9,0.2870,2.2759,227.9097
cakes/tournament/players/player9/Cross.csv,10,10,0.0000,0.0011,44.9429
cakes/tournament/players/player9/Cross.csv,15,1,0.0201,5.1166,28.6978
cakes/tournament/players/player9/Cross.csv,15,2,1.0039,12.5440,19.5335
cakes/tournament/players/player9/Cross.csv,15,3,0.3474,0.5472,61.4465
cakes/tournament/players/player9/Cross.csv,15,4,-1,-1,300.0000
cakes/tournament/players/player9/Cross.csv,15,5,17.7186,11.0288,9.2182
cakes/tournament/players/player9/Cross.csv,15,6,0.4899,3.0885,102.5804
cakes/tournament/players/player9/Cross.csv,15,7,0.4795,2.7491,123.8740
cakes/tournament/players/player9/Cross.csv,15,8,-1,-1,300.0000
cakes/tournament/players/player9/Cross.csv,15,9,-1,-1,300.0000
cakes/tournament/players/player9/Cross.csv,15,10,0.0001,0.5975,94.1876
cakes/tournament/players/player9/Group9-Dino.csv,11,1,0.0212,8.4101,31.9666
cakes/tournament/players/player9/Group9-Dino.csv,11,2,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,11,3,0.3442,3.6548,68.9597
cakes/tournament/players/player9/Group9-Dino.csv,11,4,0.0643,22.4365,113.1178
cakes/tournament/players/player9/Group9-Dino.csv,11,5,59.4125,24.1832,59.5294
cakes/tournament/players/player9/Group9-Dino.csv,11,6,0.4900,4.8747,160.0307
cakes/tournament/players/player9/Group9-Dino.csv,11,7,0.4356,9.1060,120.8175
cakes/tournament/players/player9/Group9-Dino.csv,11,8,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,11,9,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,11,10,0.0002,7.6541,272.5320
cakes/tournament/players/player9/Group9-Dino.csv,14,1,0.0212,17.1959,40.3169
cakes/tournament/players/player9/Group9-Dino.csv,14,2,0.6672,23.9925,68.8561
cakes/tournament/players/player9/Group9-Dino.csv,14,3,0.3412,15.8720,105.3633
cakes/tournament/players/player9/Group9-Dino.csv,14,4,0.0531,26.0474,260.0959
cakes/tournament/players/player9/Group9-Dino.csv,14,5,0.4636,20.8895,68.9097
cakes/tournament/players/player9/Group9-Dino.csv,14,6,0.4900,10.3366,182.7668
cakes/tournament/players/player9/Group9-Dino.csv,14,7,0.4954,10.7567,163.7299
cakes/tournament/players/player9/Group9-Dino.csv,14,8,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,14,9,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,14,10,0.0002,8.9066,274.1441
cakes/tournament/players/player9/Group9-Dino.csv,22,1,0.0215,20.6276,57.6881
cakes/tournament/players/player9/Group9-Dino.csv,22,2,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,22,3,0.3873,11.9729,177.6385
cakes/tournament/players/player9/Group9-Dino.csv,22,4,0.0425,28.4263,153.6865
cakes/tournament/players/player9/Group9-Dino.csv,22,5,0.4967,20.9729,84.3587
cakes/tournament/players/player9/Group9-Dino.csv,22,6,0.4900,16.2534,257.1347
cakes/tournament/players/player9/Group9-Dino.csv,22,7,0.4907,17.1609,278.9702
cakes/tournament/players/player9/Group9-Dino.csv,22,8,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,22,9,-1,-1,300.0000
cakes/tournament/players/player9/Group9-Dino.csv,22,10,0.0003,17.6286,281.4704
cakes/tournament/players/player9/Penguin.csv,9,1,0.0204,11.3073,21.6248
cakes/tournament/players/player9/Penguin.csv,9,2,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,9,3,0.3963,1.4397,38.4390
cakes/tournament/players/player9/Penguin.csv,9,4,0.0873,12.0624,124.1151
cakes/tournament/players/player9/Penguin.csv,9,5,0.4762,9.1941,58.3245
cakes/tournament/players/player9/Penguin.csv,9,6,0.4899,2.4020,100.5559
cakes/tournament/players/player9/Penguin.csv,9,7,0.4929,5.5076,106.5755
cakes/tournament/players/player9/Penguin.csv,9,8,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,9,9,0.3555,3.2344,290.4251
cakes/tournament/players/player9/Penguin.csv,9,10,0.0001,5.9554,279.4760
cakes/tournament/players/player9/Penguin.csv,13,1,0.0017,13.8402,31.1210
cakes/tournament/players/player9/Penguin.csv,13,2,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,13,3,0.1582,3.6854,76.0543
cakes/tournament/players/player9/Penguin.csv,13,4,0.0641,22.0967,109.8928
cakes/tournament/players/player9/Penguin.csv,13,5,7.3470,12.4543,71.8584
cakes/tournament/players/player9/Penguin.csv,13,6,0.4899,2.5549,136.3325
cakes/tournament/players/player9/Penguin.csv,13,7,0.4734,9.8051,156.0140
cakes/tournament/players/player9/Penguin.csv,13,8,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,13,9,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,13,10,0.0002,7.1195,274.2738
cakes/tournament/players/player9/Penguin.csv,19,1,0.0018,17.2949,42.7922
cakes/tournament/players/player9/Penguin.csv,19,2,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,19,3,0.4006,8.5069,115.1738
cakes/tournament/players/player9/Penguin.csv,19,4,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,19,5,10.2132,13.8129,95.3255
cakes/tournament/players/player9/Penguin.csv,19,6,0.4900,11.7394,183.7639
cakes/tournament/players/player9/Penguin.csv,19,7,0.4913,12.8454,238.5812
cakes/tournament/players/player9/Penguin.csv,19,8,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,19,9,-1,-1,300.0000
cakes/tournament/players/player9/Penguin.csv,19,10,0.0002,10.7830,276.1706
cakes/tournament/players/player9/group9gon.csv,6,1,0.0008,2.9783,10.6219
cakes/tournament/players/player9/group9gon.csv,6,2,0.3531,1.4303,23.3791
cakes/tournament/players/player9/group9gon.csv,6,3,0.0218,0.0611,20.7732
cakes/tournament/players/player9/group9gon.csv,6,4,-1,-1,300.0000
cakes/tournament/players/player9/group9gon.csv,6,5,12.2109,14.0292,4.6198
cakes/tournament/players/player9/group9gon.csv,6,6,0.4896,2.2228,38.8604
cakes/tournament/players/player9/group9gon.csv,6,7,0.4870,8.6493,34.4299
cakes/tournament/players/player9/group9gon.csv,6,8,0.3710,8.2627,194.8936
cakes/tournament/players/player9/group9gon.csv,6,9,0.1946,0.1070,96.4146
cakes/tournament/players/player9/group9gon.csv,6,10,0.0000,0.0004,47.7621
cakes/tournament/players/player9/group9gon.csv,8,1,0.0211,2.3970,14.3220
cakes/tournament/players/player9/group9gon.csv,8,2,0.3742,2.9383,54.2306
cakes/tournament/players/player9/group9gon.csv,8,3,0.2019,0.0684,27.6787
cakes/tournament/players/player9/group9gon.csv,8,4,0.0883,9.6087,18.0594
cakes/tournament/players/player9/group9gon.csv,8,5,11.5795,12.0341,6.0501
cakes/tournament/players/player9/group9gon.csv,8,6,0.4899,1.2092,54.4407
cakes/tournament/players/player9/group9gon.csv,8,7,0.4556,5.6821,52.5784
cakes/tournament/players/player9/group9gon.csv,8,8,0.1290,9.4528,291.8335
cakes/tournament/players/player9/group9gon.csv,8,9,0.1852,0.6310,157.6405
cakes/tournament/players/player9/group9gon.csv,8,10,0.0000,0.0012,45.1203
cakes/tournament/players/player9/group9gon.csv,13,1,0.0018,4.5797,23.9066
cakes/tournament/players/player9/group9gon.csv,13,2,0.4116,2.9603,68.1129
cakes/tournament/players/player9/group9gon.csv,13,3,0.1440,0.7610,56.2846
cakes/tournament/players/player9/group9gon.csv,13,4,-1,-1,300.0000
cakes/tournament/players/player9/group9gon.csv,13,5,11.2353,7.8282,7.5209
cakes/tournament/players/player9/group9gon.csv,13,6,0.4900,1.6360,89.2620
cakes/tournament/players/player9/group9gon.csv,13,7,0.4762,2.9838,90.5983
cakes/tournament/players/player9/group9gon.csv,13,8,-1,-1,300.0000
cakes/tournament/players/player9/group9gon.csv,13,9,-1,-1,300.0000
cakes/tournament/players/player9/group9gon.csv,13,10,0.0002,1.3291,95.9028
cakes/tournament/players/player9/hard.csv,8,1,0.0211,15.3670,17.5007
cakes/tournament/players/player9/hard.csv,8,2,0.4661,19.4758,18.1233
cakes/tournament/players/player9/hard.csv,8,3,0.3408,14.9784,30.8617
cakes/tournament/players/player9/hard.csv,8,4,0.0938,21.8044,72.5934
cakes/tournament/players/player9/hard.csv,8,5,50.6754,16.6856,11.1505
cakes/tournament/players/player9/hard.csv,8,6,0.4894,13.6209,65.1437
cakes/tournament/players/player9/hard.csv,8,7,0.4924,10.4380,58.9263
cakes/tournament/players/player9/hard.csv,8,8,0.6576,10.7914,189.7518
cakes/tournament/players/player9/hard.csv,8,9,0.2776,13.2725,154.6084
cakes/tournament/players/player9/hard.csv,8,10,0.0000,13.3853,273.8042
cakes/tournament/players/player9/hard.csv,10,1,0.0016,14.7180,21.4485
cakes/tournament/players/player9/hard.csv,10,2,0.6271,15.8772,12.0761
cakes/tournament/players/player9/hard.csv,10,3,0.2939,12.5739,46.3005
cakes/tournament/players/player9/hard.csv,10,4,0.0912,20.0639,36.8872
cakes/tournament/players/player9/hard.csv,10,5,4.5074,18.1968,13.6967
cakes/tournament/players/player9/hard.csv,10,6,0.4900,14.6138,85.4102
cakes/tournament/players/player9/hard.csv,10,7,0.4965,9.2753,77.4391
cakes/tournament/players/player9/hard.csv,10,8,0.3794,15.4125,249.7290
cakes/tournament/players/player9/hard.csv,10,9,0.2533,15.7668,216.3720
cakes/tournament/players/player9/hard.csv,10,10,0.0002,11.5080,271.5443
cakes/tournament/players/player9/hard.csv,16,1,0.0019,17.3080,33.7802
cakes/tournament/players/player9/hard.csv,16,2,0.5470,14.7716,221.8324
cakes/tournament/players/player9/hard.csv,16,3,0.4971,11.0192,55.6854
cakes/tournament/players/player9/hard.csv,16,4,-1,-1,300.0000
cakes/tournament/players/player9/hard.csv,16,5,5.4941,23.4773,16.7414
cakes/tournament/players/player9/hard.csv,16,6,0.4899,15.5672,120.6586
cakes/tournament/players/player9/hard.csv,16,7,0.4991,13.7647,141.6944
cakes/tournament/players/player9/hard.csv,16,8,-1,-1,300.0000
cakes/tournament/players/player9/hard.csv,16,9,-1,-1,300.0000
cakes/tournament/players/player9/hard.csv,16,10,0.0002,15.0565,279.2881
cakes/tournament/rectangle.csv,9,1,0.0201,2.4398,15.8304
cakes/tournament/rectangle.csv,9,2,2.4260,10.8831,11.2813
cakes/tournament/rectangle.csv,9,3,0.0881,1.0795,36.6296
cakes/tournament/rectangle.csv,9,4,-1,-1,300.0000
cakes/tournament/rectangle.csv,9,5,0.3194,11.7959,7.4255
cakes/tournament/rectangle.csv,9,6,0.4900,1.1699,60.0607
cakes/tournament/rectangle.csv,9,7,0.4802,5.7554,65.6298
cakes/tournament/rectangle.csv,9,8,-1,-1,300.0000
cakes/tournament/rectangle.csv,9,9,0.2691,1.2555,216.3931
cakes/tournament/rectangle.csv,9,10,0.0001,1.7388,96.2210
cakes/tournament/rectangle.csv,12,1,0.0190,1.5840,20.9647
cakes/tournament/rectangle.csv,12,2,0.4474,5.7666,167.5108
cakes/tournament/rectangle.csv,12,3,0.0569,0.0611,48.7314
cakes/tournament/rectangle.csv,12,4,0.0659,13.5535,5.6989
cakes/tournament/rectangle.csv,12,5,0.4264,9.5228,9.2216
cakes/tournament/rectangle.csv,12,6,0.4897,2.0683,81.3924
cakes/tournament/rectangle.csv,12,7,0.4718,2.1540,90.3207
cakes/tournament/rectangle.csv,12,8,-1,-1,300.0000
cakes/tournament/rectangle.csv,12,9,0.2983,2.0229,292.1467
cakes/tournament/rectangle.csv,12,10,0.0000,0.0010,42.7431
cakes/tournament/rectangle.csv,18,1,0.0018,6.7811,31.4932
cakes/tournament/rectangle.csv,18,2,-1,-1,300.0000
cakes/tournament/rectangle.csv,18,3,0.1588,0.0476,80.3531
cakes/tournament/rectangle.csv,18,4,-1,-1,300.0000
cakes/tournament/rectangle.csv,18,5,15.5588,18.2219,11.9996
cakes/tournament/rectangle.csv,18,6,0.4900,3.9510,121.0654
cakes/tournament/rectangle.csv,18,7,0.4957,4.4433,157.6673
cakes/tournament/rectangle.csv,18,8,-1,-1,300.0000
cakes/tournament/rectangle.csv,18,9,-1,-1,300.0000
cakes/tournament/rectangle.csv,18,10,0.0001,0.0043,43.6211
cakes/tournament/squeeze.csv,8,1,0.0016,12.7416,19.6489
cakes/tournament/squeeze.csv,8,2,0.3243,10.1196,49.6878
cakes/tournament/squeeze.csv,8,3,0.3968,7.6422,24.2910
cakes/tournament/squeeze.csv,8,4,0.0710,9.7085,30.1239
cakes/tournament/squeeze.csv,8,5,0.5000,9.6474,14.5982
cakes/tournament/squeeze.csv,8,6,0.4900,9.5270,82.2361
cakes/tournament/squeeze.csv,8,7,-1,-1,-1
cakes/tournament/squeeze.csv,8,8,0.5975,4.2333,143.2468
cakes/tournament/squeeze.csv,8,9,0.2294,11.9875,125.1734
cakes/tournament/squeeze.csv,8,10,0.0002,13.4175,275.2390
cakes/tournament/squeeze.csv,10,1,0.0014,12.8667,24.8275
cakes/tournament/squeeze.csv,10,2,0.4294,8.2053,69.1401
cakes/tournament/squeeze.csv,10,3,0.0782,9.6240,37.5436
cakes/tournament/squeeze.csv,10,4,0.0929,11.4860,39.6555
cakes/tournament/squeeze.csv,10,5,0.4875,11.3401,16.3965
cakes/tournament/squeeze.csv,10,6,0.4900,9.7612,105.1010
cakes/tournament/squeeze.csv,10,7,-1,-1,-1
cakes/tournament/squeeze.csv,10,8,0.4453,7.4723,187.5504
cakes/tournament/squeeze.csv,10,9,0.2460,12.1376,174.6661
cakes/tournament/squeeze.csv,10,10,0.0001,11.2547,274.9778
cakes/tournament/squeeze.csv,16,1,0.0015,14.5056,35.4375
cakes/tournament/squeeze.csv,16,2,-1,-1,300.0000
cakes/tournament/squeeze.csv,16,3,0.4600,9.0515,63.5243
cakes/tournament/squeeze.csv,16,4,0.0603,11.4624,71.9247
cakes/tournament/squeeze.csv,16,5,0.4481,13.4508,20.2843
cakes/tournament/squeeze.csv,16,6,0.4900,11.2972,140.2021
cakes/tournament/squeeze.csv,16,7,-1,-1,-1
cakes/tournament/squeeze.csv,16,8,-1,-1,300.0000
cakes/tournament/squeeze.csv,16,9,-1,-1,300.0000
cakes/tournament/squeeze.csv,16,10,0.0000,11.3100,279.1423
